Date,Diffused radiation (W/m^2),Global radiation (W/m^2),Relative humidity (%),Temperature (°C),Maximum temperature (°C),Minimum temperature (°C),Rainfall (mm),day,month,year
2000-03-28,63.736111111111114,214.55555555555554,0.0,16.05,20.7,11.4,0.0,28,3,2000
2000-03-29,103.77777777777777,169.10416666666666,0.0,15.8,18.8,12.8,0.0,29,3,2000
2000-03-30,78.3125,203.85416666666666,0.0,15.45,18.8,12.1,0.0,30,3,2000
2000-03-31,53.451388888888886,244.6875,0.0,16.5,21.4,11.6,0.0,31,3,2000
2000-04-01,95.30555555555556,205.10416666666666,0.0,22.15,28.1,16.2,0.0,1,4,2000
2000-04-02,68.41666666666667,237.08333333333334,0.0,23.75,30.9,16.6,0.0,2,4,2000
2000-04-03,71.72916666666667,252.29861111111111,0.0,17.45,20.8,14.1,0.0,3,4,2000
2000-04-04,75.18055555555556,245.22916666666666,0.0,16.7,19.8,13.6,0.0,4,4,2000
2000-04-05,97.30555555555556,222.86805555555554,0.0,17.2,22.0,12.4,0.0,5,4,2000
2000-04-06,83.88888888888889,217.71527777777777,0.0,24.25,32.2,16.3,0.0,6,4,2000
2000-04-07,55.69444444444444,248.0625,0.0,19.15,23.7,14.6,0.0,7,4,2000
2000-04-08,75.22222222222223,181.65277777777777,0.0,15.3,18.0,12.6,0.0,8,4,2000
2000-04-09,68.52777777777777,186.47222222222223,0.0,16.2,18.7,13.7,2.0,9,4,2000
2000-04-10,68.02083333333333,246.36805555555554,0.0,14.25,17.0,11.5,0.0,10,4,2000
2000-04-11,93.43055555555556,228.0,0.0,18.4,26.2,10.6,0.0,11,4,2000
2000-04-12,107.24305555555556,185.16666666666666,0.0,27.65,33.3,22.0,0.0,12,4,2000
2000-04-13,106.93055555555556,147.90277777777777,0.0,23.5,31.2,15.8,0.0,13,4,2000
2000-04-14,103.05555555555556,188.40972222222223,0.0,16.55,18.7,14.4,0.0,14,4,2000
2000-04-15,66.61805555555556,267.47222222222223,0.0,17.05,19.7,14.4,0.0,15,4,2000
2000-04-16,50.541666666666664,282.02777777777777,0.0,17.299999999999997,21.4,13.2,0.0,16,4,2000
2000-04-17,100.13888888888889,217.60416666666666,0.0,21.4,29.6,13.2,0.0,17,4,2000
2000-04-18,106.67361111111111,213.38888888888889,0.0,22.95,27.9,18.0,0.0,18,4,2000
2000-04-19,130.77777777777777,185.86111111111111,0.0,21.15,25.7,16.6,0.0,19,4,2000
2000-04-20,110.77777777777777,221.02083333333334,0.0,18.1,21.4,14.8,0.0,20,4,2000
2000-04-21,86.36805555555556,242.20138888888889,0.0,17.4,20.4,14.4,0.0,21,4,2000
2000-04-22,77.49305555555556,225.65277777777777,0.0,16.5,18.4,14.6,0.0,22,4,2000
2000-04-23,56.9375,265.65277777777777,0.0,16.5,20.4,12.6,0.0,23,4,2000
2000-04-24,70.22916666666667,270.7916666666667,0.0,16.75,20.4,13.1,0.0,24,4,2000
2000-04-25,70.65972222222223,263.8263888888889,0.0,16.85,19.9,13.8,0.0,25,4,2000
2000-04-26,54.236111111111114,287.40277777777777,0.0,18.6,24.4,12.8,0.0,26,4,2000
2000-04-27,74.78472222222223,270.8958333333333,0.0,18.75,22.2,15.3,0.0,27,4,2000
2000-04-28,97.98611111111111,257.1388888888889,0.0,18.2,21.2,15.2,0.0,28,4,2000
2000-04-29,63.75694444444444,280.6111111111111,0.0,16.55,19.1,14.0,0.0,29,4,2000
2000-04-30,72.53472222222223,266.0138888888889,0.0,16.95,20.0,13.9,0.0,30,4,2000
2000-05-01,54.861111111111114,291.7638888888889,0.0,16.65,20.4,12.9,0.0,1,5,2000
2000-05-02,72.09722222222223,284.22222222222223,0.0,18.9,23.4,14.4,0.0,2,5,2000
2000-05-03,111.38194444444444,218.23611111111111,0.0,19.3,24.2,14.4,0.0,3,5,2000
2000-05-04,91.07638888888889,198.38194444444446,0.0,23.049999999999997,28.4,17.7,0.0,4,5,2000
2000-05-05,88.34027777777777,248.6875,0.0,18.200000000000003,20.6,15.8,0.0,5,5,2000
2000-05-06,84.94444444444444,275.1875,0.0,17.15,19.9,14.4,0.0,6,5,2000
2000-05-07,78.13194444444444,272.38194444444446,0.0,15.65,19.1,12.2,0.0,7,5,2000
2000-05-08,93.51388888888889,245.88888888888889,0.0,16.75,19.4,14.1,0.0,8,5,2000
2000-05-09,36.52777777777778,310.5763888888889,0.0,18.7,23.2,14.2,0.0,9,5,2000
2000-05-10,36.03472222222222,312.59722222222223,0.0,18.75,23.5,14.0,0.0,10,5,2000
2000-05-11,45.8125,309.34027777777777,0.0,20.1,23.1,17.1,0.0,11,5,2000
2000-05-12,58.013888888888886,299.375,0.0,19.6,24.1,15.1,0.0,12,5,2000
2000-05-13,44.75,311.2638888888889,0.0,19.95,24.0,15.9,0.0,13,5,2000
2000-05-14,50.854166666666664,309.1388888888889,0.0,20.5,25.5,15.5,0.0,14,5,2000
2000-05-15,47.020833333333336,315.59722222222223,0.0,19.85,24.0,15.7,0.0,15,5,2000
2000-05-16,67.30555555555556,299.6666666666667,0.0,20.549999999999997,24.4,16.7,0.0,16,5,2000
2000-05-17,70.38194444444444,288.97222222222223,0.0,22.25,28.1,16.4,0.0,17,5,2000
2000-05-18,42.9375,309.86805555555554,0.0,22.5,25.9,19.1,0.0,18,5,2000
2000-05-19,88.07971014492753,250.42028985507247,0.0,19.9,21.8,18.0,0.0,19,5,2000
2000-05-20,40.173611111111114,309.96527777777777,0.0,20.1,23.0,17.2,0.0,20,5,2000
2000-05-21,28.90277777777778,323.19444444444446,0.0,20.05,24.3,15.8,0.0,21,5,2000
2000-05-22,26.291666666666668,329.3125,0.0,19.549999999999997,23.4,15.7,0.0,22,5,2000
2000-05-23,47.65277777777778,324.2083333333333,0.0,19.299999999999997,21.9,16.7,0.0,23,5,2000
2000-05-24,50.03472222222222,320.52777777777777,0.0,19.1,22.1,16.1,0.0,24,5,2000
2000-05-25,52.80555555555556,309.72222222222223,0.0,20.55,26.3,14.8,0.0,25,5,2000
2000-05-26,64.9375,304.4166666666667,0.0,20.05,22.5,17.6,0.0,26,5,2000
2000-05-27,62.076388888888886,310.84722222222223,0.0,20.700000000000003,23.6,17.8,0.0,27,5,2000
2000-05-28,40.763888888888886,321.49305555555554,0.0,22.0,26.0,18.0,0.0,28,5,2000
2000-05-29,37.40277777777778,320.34027777777777,0.0,22.6,27.0,18.2,0.0,29,5,2000
2000-05-30,55.21527777777778,312.49305555555554,0.0,23.549999999999997,27.7,19.4,0.0,30,5,2000
2000-05-31,37.59722222222222,321.9583333333333,0.0,24.6,27.8,21.4,0.0,31,5,2000
2000-06-01,35.479166666666664,322.9166666666667,0.0,23.5,27.8,19.2,0.0,1,6,2000
2000-06-02,40.90277777777778,327.02777777777777,0.0,22.299999999999997,25.2,19.4,0.0,2,6,2000
2000-06-03,75.84027777777777,293.02777777777777,0.0,21.55,23.3,19.8,0.0,3,6,2000
2000-06-04,46.27777777777778,335.4861111111111,0.0,21.6,23.9,19.3,0.0,4,6,2000
2000-06-05,30.15972222222222,332.63194444444446,0.0,21.9,24.3,19.5,0.0,5,6,2000
2000-06-06,34.083333333333336,330.9166666666667,0.0,21.0,23.3,18.7,0.0,6,6,2000
2000-06-07,38.13194444444444,333.0416666666667,0.0,20.75,23.8,17.7,0.0,7,6,2000
2000-06-08,57.96527777777778,308.5833333333333,0.0,21.75,24.7,18.8,0.0,8,6,2000
2000-06-09,59.208333333333336,310.21527777777777,0.0,22.5,25.2,19.8,0.0,9,6,2000
2000-06-10,42.458333333333336,326.40277777777777,0.0,24.4,27.3,21.5,0.0,10,6,2000
2000-06-11,35.22222222222222,331.3888888888889,0.0,25.6,30.0,21.2,0.0,11,6,2000
2000-06-12,50.986111111111114,321.7361111111111,0.0,25.15,28.6,21.7,0.0,12,6,2000
2000-06-13,32.291666666666664,326.5486111111111,0.0,25.55,30.0,21.1,0.0,13,6,2000
2000-06-14,29.791666666666668,328.3611111111111,0.0,27.15,31.6,22.7,0.0,14,6,2000
2000-06-15,32.40972222222222,323.11805555555554,0.0,27.25,31.9,22.6,0.0,15,6,2000
2000-06-16,36.604166666666664,322.97222222222223,0.0,25.9,30.7,21.1,0.0,16,6,2000
2000-06-17,36.74305555555556,324.5138888888889,0.0,25.6,30.4,20.8,0.0,17,6,2000
2000-06-18,33.86805555555556,334.6041666666667,0.0,25.1,28.4,21.8,0.0,18,6,2000
2000-06-19,75.46527777777777,298.5833333333333,0.0,24.0,26.1,21.9,0.0,19,6,2000
2000-06-20,62.076388888888886,305.46527777777777,0.0,22.7,26.2,19.2,0.0,20,6,2000
2000-06-21,28.180555555555557,333.4236111111111,0.0,23.8,26.1,21.5,0.0,21,6,2000
2000-06-22,25.0,336.46527777777777,0.0,24.25,27.2,21.3,0.0,22,6,2000
2000-06-23,29.40972222222222,334.00694444444446,0.0,24.049999999999997,27.2,20.9,0.0,23,6,2000
2000-06-24,37.736111111111114,330.0486111111111,0.0,24.75,27.7,21.8,0.0,24,6,2000
2000-06-25,0.0,0.0,0.0,23.16923076923077,23.8,22.7,0.0,25,6,2000
2000-06-26,49.989583333333336,217.71527777777777,69.44444444444444,20.65,24.3,16.8,0.0,26,6,2000
2000-06-27,49.989583333333336,217.71527777777777,69.44444444444444,20.65,24.3,16.8,0.0,27,6,2000
2000-06-28,49.989583333333336,217.71527777777777,69.44444444444444,20.65,24.3,16.8,0.0,28,6,2000
2000-06-29,49.989583333333336,217.71527777777777,69.44444444444444,20.65,24.3,16.8,0.0,29,6,2000
2000-06-30,49.989583333333336,217.71527777777777,69.44444444444444,20.65,24.3,16.8,0.0,30,6,2000
2000-07-01,49.989583333333336,217.71527777777777,69.44444444444444,20.65,24.3,16.8,0.0,1,7,2000
2000-07-02,49.989583333333336,217.71527777777777,69.44444444444444,20.65,24.3,16.8,0.0,2,7,2000
2000-07-03,24.175,57.35,0.0,27.45,28.9,26.4,0.0,3,7,2000
2000-07-04,84.5,299.2986111111111,0.0,28.4,32.0,24.8,0.0,4,7,2000
2000-07-05,35.65277777777778,329.75694444444446,0.0,26.35,29.6,23.1,0.0,5,7,2000
2000-07-06,42.24305555555556,321.4791666666667,0.0,26.9,30.1,23.7,0.0,6,7,2000
2000-07-07,45.15972222222222,311.2083333333333,0.0,27.85,32.6,23.1,0.0,7,7,2000
2000-07-08,47.875,314.0763888888889,0.0,28.55,33.0,24.1,0.0,8,7,2000
2000-07-09,65.40972222222223,304.15972222222223,0.0,26.950000000000003,29.8,24.1,0.0,9,7,2000
2000-07-10,55.541666666666664,311.24305555555554,0.0,27.5,30.6,24.4,0.0,10,7,2000
2000-07-11,49.3125,316.44444444444446,0.0,26.95,29.9,24.0,0.0,11,7,2000
2000-07-12,64.11805555555556,303.02777777777777,0.0,26.799999999999997,29.2,24.4,0.0,12,7,2000
2000-07-13,49.479166666666664,314.6458333333333,0.0,27.049999999999997,29.7,24.4,0.0,13,7,2000
2000-07-14,48.9375,316.2638888888889,0.0,27.95,32.0,23.9,0.0,14,7,2000
2000-07-15,51.0625,314.00694444444446,0.0,26.200000000000003,28.6,23.8,0.0,15,7,2000
2000-07-16,37.791666666666664,315.1111111111111,0.0,25.1,28.7,21.5,0.0,16,7,2000
2000-07-17,43.451388888888886,312.30555555555554,0.0,25.200000000000003,28.1,22.3,0.0,17,7,2000
2000-07-18,48.5,317.80555555555554,0.0,25.1,27.5,22.7,0.0,18,7,2000
2000-07-19,64.17361111111111,311.78472222222223,0.0,25.65,28.2,23.1,0.0,19,7,2000
2000-07-20,70.41258741258741,278.6643356643357,0.0,25.9,28.6,23.2,0.0,20,7,2000
2000-07-21,44.40972222222222,310.2916666666667,0.0,25.35,29.7,21.0,0.0,21,7,2000
2000-07-22,35.5625,314.7708333333333,0.0,25.049999999999997,28.9,21.2,0.0,22,7,2000
2000-07-23,37.875,315.8125,0.0,23.95,26.7,21.2,0.0,23,7,2000
2000-07-24,45.74305555555556,314.4166666666667,0.0,24.799999999999997,27.9,21.7,0.0,24,7,2000
2000-07-25,64.40277777777777,292.1111111111111,0.0,26.0,29.7,22.3,0.0,25,7,2000
2000-07-26,64.27972027972028,292.041958041958,0.0,26.85,30.1,23.6,0.0,26,7,2000
2000-07-27,54.5625,303.3888888888889,0.0,27.1,30.3,23.9,0.0,27,7,2000
2000-07-28,63.138888888888886,291.72222222222223,0.0,28.3,31.8,24.8,0.0,28,7,2000
2000-07-29,65.97902097902097,285.3356643356643,0.0,29.0,34.5,23.5,0.0,29,7,2000
2000-07-30,57.388888888888886,291.8333333333333,0.0,29.85,34.7,25.0,0.0,30,7,2000
2000-07-31,61.44444444444444,289.8333333333333,0.0,30.6,34.9,26.3,0.0,31,7,2000
2000-08-01,74.125,287.24305555555554,0.0,26.4,28.7,24.1,0.0,1,8,2000
2000-08-02,81.52777777777777,274.25,0.0,26.2,28.7,23.7,0.0,2,8,2000
2000-08-03,30.20138888888889,311.1875,0.0,27.549999999999997,30.7,24.4,0.0,3,8,2000
2000-08-04,27.791666666666668,305.4583333333333,0.0,26.950000000000003,30.3,23.6,0.0,4,8,2000
2000-08-05,30.083333333333332,305.5138888888889,0.0,25.9,28.8,23.0,0.0,5,8,2000
2000-08-06,40.513888888888886,291.3611111111111,0.0,25.85,29.0,22.7,0.0,6,8,2000
2000-08-07,39.770833333333336,290.34027777777777,0.0,26.2,28.9,23.5,0.0,7,8,2000
2000-08-08,40.22222222222222,295.49305555555554,0.0,26.35,28.8,23.9,0.0,8,8,2000
2000-08-09,27.09027777777778,304.84027777777777,0.0,25.950000000000003,28.6,23.3,0.0,9,8,2000
2000-08-10,33.34265734265734,300.09090909090907,0.0,24.95,27.2,22.7,0.0,10,8,2000
2000-08-11,63.166666666666664,281.9791666666667,0.0,25.15,27.4,22.9,0.0,11,8,2000
2000-08-12,92.3125,241.35416666666666,0.0,25.65,28.6,22.7,0.0,12,8,2000
2000-08-13,78.74305555555556,268.1111111111111,0.0,26.25,28.0,24.5,0.0,13,8,2000
2000-08-14,55.958333333333336,275.3263888888889,0.0,25.9,28.8,23.0,0.0,14,8,2000
2000-08-15,101.35664335664336,211.84615384615384,0.0,25.95,28.4,23.5,0.0,15,8,2000
2000-08-16,64.875,274.06944444444446,0.0,26.35,28.7,24.0,0.0,16,8,2000
2000-08-17,61.78472222222222,271.9791666666667,0.0,26.65,28.9,24.4,0.0,17,8,2000
2000-08-18,56.59722222222222,272.4513888888889,0.0,26.65,28.7,24.6,0.0,18,8,2000
2000-08-19,51.96527777777778,278.5833333333333,0.0,25.85,28.3,23.4,0.0,19,8,2000
2000-08-20,51.708333333333336,280.5138888888889,0.0,25.6,28.4,22.8,0.0,20,8,2000
2000-08-21,48.31944444444444,268.40972222222223,0.0,25.6,29.1,22.1,0.0,21,8,2000
2000-08-22,62.15972222222222,271.6388888888889,0.0,26.5,28.9,24.1,0.0,22,8,2000
2000-08-23,41.9375,276.7708333333333,0.0,26.5,28.8,24.2,0.0,23,8,2000
2000-08-24,48.0,280.5763888888889,0.0,25.75,28.7,22.8,0.0,24,8,2000
2000-08-25,68.05555555555556,251.47916666666666,0.0,25.9,28.5,23.3,0.0,25,8,2000
2000-08-26,57.798611111111114,255.25,0.0,27.0,31.2,22.8,0.0,26,8,2000
2000-08-27,55.701388888888886,263.38194444444446,0.0,25.7,29.2,22.2,0.0,27,8,2000
2000-08-28,52.31944444444444,264.4861111111111,0.0,26.450000000000003,29.3,23.6,0.0,28,8,2000
2000-08-29,40.638888888888886,272.6736111111111,0.0,25.8,29.3,22.3,0.0,29,8,2000
2000-08-30,40.72222222222222,270.13194444444446,0.0,25.799999999999997,28.4,23.2,0.0,30,8,2000
2000-08-31,60.77777777777778,246.00694444444446,0.0,25.35,28.6,22.1,0.0,31,8,2000
2000-09-01,27.5625,270.61805555555554,0.0,26.65,29.6,23.7,0.0,1,9,2000
2000-09-02,36.21527777777778,264.19444444444446,0.0,25.9,28.7,23.1,0.0,2,9,2000
2000-09-03,45.673611111111114,259.84027777777777,0.0,25.6,28.8,22.4,0.0,3,9,2000
2000-09-04,56.34027777777778,230.45138888888889,0.0,25.5,28.1,22.9,0.0,4,9,2000
2000-09-05,51.99305555555556,240.5625,0.0,25.0,27.8,22.2,0.0,5,9,2000
2000-09-06,47.25694444444444,254.50694444444446,0.0,26.25,29.0,23.5,0.0,6,9,2000
2000-09-07,62.78472222222222,223.19444444444446,0.0,25.5,28.0,23.0,0.0,7,9,2000
2000-09-08,34.869565217391305,269.963768115942,0.0,24.15,27.3,21.0,0.0,8,9,2000
2000-09-09,32.625,258.8958333333333,0.0,23.6,27.1,20.1,0.0,9,9,2000
2000-09-10,35.38194444444444,248.9375,0.0,25.05,27.3,22.8,0.0,10,9,2000
2000-09-11,32.38194444444444,258.69444444444446,0.0,25.3,27.8,22.8,0.0,11,9,2000
2000-09-12,52.74305555555556,239.49305555555554,0.0,25.35,28.1,22.6,0.0,12,9,2000
2000-09-13,54.875,228.06944444444446,0.0,25.75,27.8,23.7,1.5,13,9,2000
2000-09-14,56.00694444444444,235.09027777777777,0.0,24.3,27.5,21.1,0.0,14,9,2000
2000-09-15,45.916666666666664,215.92361111111111,0.0,23.85,27.3,20.4,0.0,15,9,2000
2000-09-16,70.72916666666667,203.25,0.0,23.75,27.0,20.5,0.0,16,9,2000
2000-09-17,69.65972222222223,199.43055555555554,0.0,24.200000000000003,26.8,21.6,0.0,17,9,2000
2000-09-18,79.88888888888889,166.38194444444446,0.0,24.0,26.8,21.2,0.0,18,9,2000
2000-09-19,68.40972222222223,212.85416666666666,0.0,25.05,26.8,23.3,0.0,19,9,2000
2000-09-20,60.395833333333336,214.90277777777777,0.0,25.25,27.8,22.7,0.0,20,9,2000
2000-09-21,47.173611111111114,221.46527777777777,0.0,26.85,30.6,23.1,0.0,21,9,2000
2000-09-22,46.15972222222222,220.92361111111111,0.0,26.4,29.4,23.4,0.0,22,9,2000
2000-09-23,38.74305555555556,226.90277777777777,0.0,25.2,28.9,21.5,0.0,23,9,2000
2000-09-24,38.34027777777778,226.88888888888889,0.0,25.35,28.0,22.7,0.0,24,9,2000
2000-09-25,45.6875,231.36111111111111,0.0,24.55,27.3,21.8,0.0,25,9,2000
2000-09-26,34.388888888888886,227.06944444444446,0.0,23.9,26.4,21.4,0.0,26,9,2000
2000-09-27,49.19444444444444,194.00694444444446,0.0,23.450000000000003,25.8,21.1,0.0,27,9,2000
2000-09-28,54.0625,193.63194444444446,0.0,22.9,25.3,20.5,1.0,28,9,2000
2000-09-29,61.21527777777778,164.66666666666666,0.0,22.55,25.6,19.5,7.2,29,9,2000
2000-09-30,70.13888888888889,177.64583333333334,0.0,22.5,25.0,20.0,0.0,30,9,2000
2000-10-01,37.125,205.42361111111111,0.0,22.4,25.4,19.4,0.0,1,10,2000
2000-10-02,25.57638888888889,216.55555555555554,0.0,22.700000000000003,25.8,19.6,0.0,2,10,2000
2000-10-03,34.40277777777778,211.95833333333334,0.0,25.8,31.6,20.0,0.0,3,10,2000
2000-10-04,44.93055555555556,199.14583333333334,0.0,28.95,34.4,23.5,0.0,4,10,2000
2000-10-05,88.04166666666667,161.01388888888889,0.0,30.549999999999997,34.4,26.7,0.0,5,10,2000
2000-10-06,69.0625,174.5,0.0,29.099999999999998,34.3,23.9,0.0,6,10,2000
2000-10-07,59.88194444444444,164.11111111111111,0.0,24.450000000000003,26.8,22.1,0.0,7,10,2000
2000-10-08,30.833333333333332,198.28472222222223,0.0,24.0,27.9,20.1,0.0,8,10,2000
2000-10-09,35.416666666666664,194.49305555555554,0.0,25.8,30.0,21.6,0.0,9,10,2000
2000-10-10,63.520833333333336,162.88194444444446,0.0,24.1,26.7,21.5,0.0,10,10,2000
2000-10-11,58.78472222222222,156.95138888888889,0.0,23.05,25.5,20.6,0.0,11,10,2000
2000-10-12,56.15277777777778,169.32638888888889,0.0,21.450000000000003,24.6,18.3,0.0,12,10,2000
2000-10-13,53.52777777777778,161.04166666666666,0.0,22.5,24.7,20.3,1.0,13,10,2000
2000-10-14,60.71527777777778,89.71527777777777,0.0,22.65,25.1,20.2,0.0,14,10,2000
2000-10-15,73.94444444444444,122.67361111111111,0.0,21.6,24.2,19.0,0.0,15,10,2000
2000-10-16,51.69444444444444,168.98611111111111,0.0,22.0,25.7,18.3,0.0,16,10,2000
2000-10-17,39.375,180.76388888888889,0.0,22.299999999999997,25.7,18.9,0.0,17,10,2000
2000-10-18,30.104166666666668,175.97222222222223,0.0,21.9,24.9,18.9,0.0,18,10,2000
2000-10-19,35.354166666666664,162.81944444444446,0.0,21.0,24.7,17.3,0.0,19,10,2000
2000-10-20,46.15972222222222,126.30555555555556,0.0,21.7,24.4,19.0,0.0,20,10,2000
2000-10-21,53.88194444444444,136.31944444444446,0.0,21.65,23.7,19.6,0.0,21,10,2000
2000-10-22,58.166666666666664,113.52083333333333,0.0,20.700000000000003,22.1,19.3,3.0,22,10,2000
2000-10-23,48.75694444444444,83.91666666666667,0.0,17.35,19.6,15.1,28.1,23,10,2000
2000-10-24,29.625,33.49305555555556,0.0,15.25,17.6,12.9,25.7,24,10,2000
2000-10-25,31.8125,38.736111111111114,0.0,13.8,15.5,12.1,12.3,25,10,2000
2000-10-26,27.166666666666668,144.40277777777777,0.0,16.35,20.3,12.4,0.0,26,10,2000
2000-10-27,43.74305555555556,118.61805555555556,0.0,17.700000000000003,21.1,14.3,0.0,27,10,2000
2000-10-28,20.84722222222222,171.78472222222223,0.0,18.9,22.8,15.0,0.0,28,10,2000
2000-10-29,38.861111111111114,159.73611111111111,0.0,19.0,22.2,15.8,0.0,29,10,2000
2000-10-30,41.3125,127.11805555555556,0.0,19.3,22.3,16.3,0.5,30,10,2000
2000-10-31,32.80555555555556,137.59722222222223,0.0,18.9,22.5,15.3,2.4,31,10,2000
2000-11-01,52.770833333333336,103.1875,0.0,19.1,21.4,16.8,0.0,1,11,2000
2000-11-02,23.631944444444443,161.77083333333334,0.0,18.6,22.0,15.2,0.0,2,11,2000
2000-11-03,27.020833333333332,160.8125,0.0,18.4,21.7,15.1,0.0,3,11,2000
2000-11-04,27.243055555555557,155.57638888888889,0.0,19.299999999999997,22.4,16.2,0.0,4,11,2000
2000-11-05,22.5625,156.11805555555554,0.0,19.8,23.6,16.0,0.0,5,11,2000
2000-11-06,24.208333333333332,153.14583333333334,0.0,19.3,23.0,15.6,0.0,6,11,2000
2000-11-07,23.52777777777778,152.74305555555554,0.0,20.4,24.4,16.4,0.0,7,11,2000
2000-11-08,21.625,151.95833333333334,0.0,21.15,24.5,17.8,0.0,8,11,2000
2000-11-09,16.6875,159.44444444444446,0.0,20.9,24.7,17.1,0.0,9,11,2000
2000-11-10,18.430555555555557,153.47222222222223,0.0,21.450000000000003,25.6,17.3,0.0,10,11,2000
2000-11-11,18.256944444444443,151.46527777777777,0.0,22.35,26.9,17.8,0.0,11,11,2000
2000-11-12,26.72222222222222,148.39583333333334,0.0,22.450000000000003,26.6,18.3,0.0,12,11,2000
2000-11-13,21.493055555555557,144.51388888888889,0.0,21.8,25.3,18.3,0.0,13,11,2000
2000-11-14,22.45138888888889,141.36805555555554,0.0,20.15,23.6,16.7,0.0,14,11,2000
2000-11-15,28.930555555555557,134.6875,0.0,21.35,24.6,18.1,0.0,15,11,2000
2000-11-16,25.930555555555557,137.69444444444446,0.0,20.3,23.3,17.3,0.0,16,11,2000
2000-11-17,24.791666666666668,138.24305555555554,0.0,19.799999999999997,22.7,16.9,0.0,17,11,2000
2000-11-18,10.555555555555555,11.63888888888889,0.0,15.85,18.2,13.5,1.5,18,11,2000
2000-11-19,24.756944444444443,135.18055555555554,0.0,17.2,21.8,12.6,0.0,19,11,2000
2000-11-20,23.041666666666668,134.71527777777777,0.0,18.45,22.0,14.9,0.0,20,11,2000
2000-11-21,19.520833333333332,132.98611111111111,0.0,18.0,22.2,13.8,0.0,21,11,2000
2000-11-22,19.020833333333332,132.52083333333334,0.0,17.25,20.4,14.1,0.0,22,11,2000
2000-11-23,34.5,102.85416666666667,0.0,17.05,20.1,14.0,0.0,23,11,2000
2000-11-24,21.09027777777778,132.51388888888889,0.0,17.1,20.8,13.4,0.0,24,11,2000
2000-11-25,23.13888888888889,129.25694444444446,0.0,17.85,21.3,14.4,0.0,25,11,2000
2000-11-26,21.618055555555557,130.18055555555554,0.0,18.25,21.9,14.6,0.0,26,11,2000
2000-11-27,38.3125,111.18055555555556,0.0,18.05,22.0,14.1,0.0,27,11,2000
2000-11-28,54.25694444444444,75.18055555555556,0.0,17.95,20.4,15.5,3.3,28,11,2000
2000-11-29,47.270833333333336,84.00694444444444,0.0,16.15,18.9,13.4,73.2,29,11,2000
2000-11-30,64.21527777777777,88.70138888888889,0.0,14.0,17.1,10.9,44.5,30,11,2000
2000-12-01,48.3125,105.65277777777777,0.0,15.5,17.9,13.1,0.0,1,12,2000
2000-12-02,30.38888888888889,119.15972222222223,0.0,15.45,18.3,12.6,0.0,2,12,2000
2000-12-03,19.82638888888889,126.61805555555556,0.0,16.9,19.9,13.9,0.0,3,12,2000
2000-12-04,38.25,119.98611111111111,0.0,17.1,19.7,14.5,0.0,4,12,2000
2000-12-05,29.791666666666668,119.93055555555556,0.0,17.0,19.5,14.5,0.0,5,12,2000
2000-12-06,43.03472222222222,116.0625,0.0,16.7,20.4,13.0,0.0,6,12,2000
2000-12-07,42.15972222222222,80.9375,0.0,15.899999999999999,18.4,13.4,0.0,7,12,2000
2000-12-08,36.076388888888886,97.81944444444444,0.0,15.3,17.8,12.8,10.1,8,12,2000
2000-12-09,47.59722222222222,70.13194444444444,0.0,12.5,14.7,10.3,3.8,9,12,2000
2000-12-10,48.02777777777778,97.84027777777777,0.0,13.6,16.2,11.0,2.1,10,12,2000
2000-12-11,33.90277777777778,99.02777777777777,0.0,15.0,18.1,11.9,14.9,11,12,2000
2000-12-12,30.055555555555557,50.861111111111114,0.0,14.5,16.4,12.6,21.1,12,12,2000
2000-12-13,41.729166666666664,72.76388888888889,0.0,13.299999999999999,16.4,10.2,3.4,13,12,2000
2000-12-14,45.22222222222222,69.44444444444444,0.0,12.350000000000001,15.4,9.3,0.2,14,12,2000
2000-12-15,44.395833333333336,90.29166666666667,0.0,14.1,17.5,10.7,0.0,15,12,2000
2000-12-16,41.986111111111114,49.88194444444444,0.0,15.3,17.1,13.5,0.0,16,12,2000
2000-12-17,14.909722222222221,120.86111111111111,0.0,16.25,19.3,13.2,0.0,17,12,2000
2000-12-18,31.208333333333332,106.04166666666667,0.0,16.15,19.2,13.1,0.5,18,12,2000
2000-12-19,39.50694444444444,84.86805555555556,0.0,15.25,17.5,13.0,62.1,19,12,2000
2000-12-20,38.486111111111114,60.375,0.0,13.35,16.2,10.5,3.7,20,12,2000
2000-12-21,38.44444444444444,80.66666666666667,0.0,13.65,15.9,11.4,0.0,21,12,2000
2000-12-22,27.993055555555557,117.60416666666667,0.0,11.95,14.9,9.0,0.0,22,12,2000
2000-12-23,47.21527777777778,86.02777777777777,0.0,12.85,16.7,9.0,1.2,23,12,2000
2000-12-24,26.381944444444443,48.458333333333336,0.0,13.9,16.1,11.7,36.0,24,12,2000
2000-12-25,42.763888888888886,50.6875,0.0,12.4,14.5,10.3,1.4,25,12,2000
2000-12-26,48.25694444444444,114.74305555555556,0.0,12.8,15.5,10.1,0.0,26,12,2000
2000-12-27,14.416666666666666,124.72916666666667,0.0,13.200000000000001,16.6,9.8,0.0,27,12,2000
2000-12-28,13.395833333333334,126.3125,0.0,14.7,18.2,11.2,0.0,28,12,2000
2000-12-29,33.013888888888886,117.42361111111111,0.0,15.6,19.2,12.0,0.0,29,12,2000
2000-12-30,50.791666666666664,85.86805555555556,0.0,15.8,18.7,12.9,0.0,30,12,2000
2000-12-31,53.0431654676259,110.13669064748201,0.0,15.3,17.6,13.0,0.0,31,12,2000
